,y,x0,x1,x2,x3,x4,x5,x6
188,0,9064,19138,8171,1592,-1,-1,-1
189,0,40474,53031,54259,55315,-1,-1,-1
190,0,12293,48362,22062,37786,11178,59645,-1
191,1,9762,21039,22390,6293,35784,23556,-1
192,0,50828,8740,58453,49539,628,20484,-1
193,1,58076,15606,29891,37280,-1,-1,-1
194,1,20909,58754,2893,55849,50147,18352,14212
195,0,13342,49964,34462,-1,-1,-1,-1
196,0,56650,2515,47455,52914,-1,-1,-1
197,0,24023,25697,34049,-1,-1,-1,-1
198,0,43215,52840,53846,22274,-1,-1,-1
199,1,17298,35210,21072,22549,51306,43114,18938
200,0,45628,28406,4672,34583,-1,-1,-1
201,1,12758,53762,15093,34439,45618,53603,52842
202,0,11810,49543,55127,37176,49095,-1,-1
203,0,45545,59512,50296,40503,18597,57169,-1
204,1,2867,34058,53614,25623,28319,-1,-1
205,0,39564,19172,50991,5438,-1,-1,-1
206,1,224,2060,16298,51580,31263,56967,-1
207,1,5563,38168,27879,52065,18810,33179,29953
208,0,1557,47778,25377,19660,-1,-1,-1
209,1,44836,55668,10193,7456,55261,58582,-1
210,0,38372,13132,24522,39745,-1,-1,-1
211,0,21640,56232,17378,53594,9696,51611,-1
212,1,43544,35077,37553,56202,40746,41672,-1
213,0,25424,24294,26542,57369,17052,-1,-1
214,1,7343,59824,51606,2298,13911,32251,-1
215,1,9892,16423,38905,29382,-1,-1,-1
216,1,13600,35786,9670,-1,-1,-1,-1
217,1,50882,5345,18762,-1,-1,-1,-1
218,0,58869,59230,34435,55896,52433,-1,-1
219,1,5466,1182,52709,11711,47233,32907,45956
220,0,6917,19011,53637,-1,-1,-1,-1
221,1,20907,22035,38676,47125,44089,-1,-1
222,1,36522,26311,41502,8550,43788,46149,-1
223,1,55207,39774,15807,21412,-1,-1,-1
224,0,43514,20137,4644,42780,44133,39102,-1
225,1,46125,2331,30490,39387,-1,-1,-1
226,1,23859,53529,54138,25809,45459,32858,58580
227,0,33571,32870,5598,20560,57022,-1,-1
228,0,55572,41885,18868,19210,51401,-1,-1
229,1,45824,34978,51239,-1,-1,-1,-1
230,0,5055,22224,44899,53421,11878,-1,-1
231,1,24186,8238,40266,10713,6010,7478,6128
232,0,48254,44959,39,-1,-1,-1,-1
233,0,34670,42883,10610,15134,18911,22657,-1
234,1,41999,32257,32688,32878,32045,-1,-1
235,0,35562,4524,612,46704,43110,37591,-1
236,0,12623,19588,38425,2907,13030,47807,-1
237,0,32633,38670,34644,14710,31080,-1,-1
238,1,29213,48303,15189,34200,-1,-1,-1
239,1,44332,27191,3270,42068,7718,221,-1
240,1,10883,42839,44962,-1,-1,-1,-1
241,0,27147,8081,10817,942,28375,-1,-1
242,0,8643,49125,36791,-1,-1,-1,-1
243,0,46055,17567,10542,32957,45132,16933,-1
244,0,39603,9246,5333,14355,3156,56825,-1
245,0,49117,28918,21926,-1,-1,-1,-1
246,1,19869,25536,4070,34476,58605,29740,-1
247,0,56076,31144,29578,37232,21546,-1,-1
248,0,40829,59267,54317,7743,24239,49410,-1
249,0,51905,19926,20500,-1,-1,-1,-1
250,0,2152,20779,18172,-1,-1,-1,-1
251,0,31436,30643,6072,47035,54839,-1,-1
252,1,13151,17612,23856,-1,-1,-1,-1
253,0,45755,21710,51534,14384,-1,-1,-1
254,0,34005,25413,4265,30141,58973,34683,-1
255,0,38685,30631,59434,-1,-1,-1,-1
256,0,37267,2503,42562,14399,47549,5496,-1
257,0,41050,43969,10441,-1,-1,-1,-1
258,1,55880,23727,45062,-1,-1,-1,-1
259,1,35855,52743,48575,12319,34429,-1,-1
260,1,10930,18874,39672,23231,31056,44109,-1
261,0,51504,26006,34279,-1,-1,-1,-1
262,1,59912,11562,11096,4918,-1,-1,-1
263,1,53064,52576,14632,48547,58018,36465,462
264,0,49830,50480,18532,33167,48779,43597,49804
265,0,43100,3181,33060,52353,42741,-1,-1
266,1,41879,45324,6013,7208,24582,-1,-1
267,1,37737,17746,12604,50544,-1,-1,-1
268,1,21847,754,11208,19085,56520,3789,-1
269,0,45452,11993,31462,6724,12761,-1,-1
270,0,20657,51804,48741,28596,-1,-1,-1
271,0,59728,28498,35142,-1,-1,-1,-1
272,0,34037,17904,22364,-1,-1,-1,-1
273,0,52225,5118,15399,11165,53288,47571,30081
274,0,50810,49299,33138,16274,45685,-1,-1
275,0,11841,43506,33119,57235,36380,-1,-1
276,1,9044,32603,12331,3099,58044,-1,-1
277,0,50340,20485,36052,22565,57945,21670,-1
278,1,41097,13359,17887,-1,-1,-1,-1
279,1,15153,1554,14493,-1,-1,-1,-1
280,1,33354,37881,25393,16839,-1,-1,-1
281,1,828,2141,35148,54095,23334,-1,-1
282,1,20631,8241,31155,39447,44212,20333,-1
283,1,34034,58755,7417,43229,56003,-1,-1
284,0,28971,55407,16707,57494,28427,-1,-1
285,1,1536,23969,59505,21678,5137,55912,37324
286,1,30342,4724,19166,-1,-1,-1,-1
287,0,13858,42813,36055,53193,55746,-1,-1
288,0,8854,36100,26253,484,14074,-1,-1
289,0,8466,19682,21856,52426,59947,-1,-1
290,1,47329,11661,58912,43946,39234,10134,5927
291,0,4800,13671,4028,45233,-1,-1,-1
292,1,16541,896,31409,42016,52554,30120,43765
293,1,12487,4060,10733,42216,-1,-1,-1
294,0,38449,35204,54621,26161,23200,-1,-1
295,1,37143,44226,5572,22678,11591,-1,-1
296,1,23261,8236,4092,25828,45477,18427,36006
297,0,23030,40185,39796,11375,33901,-1,-1
298,1,25136,55647,28547,396,-1,-1,-1
299,0,31904,32042,37058,-1,-1,-1,-1
300,0,10630,8909,38588,36315,-1,-1,-1
301,1,47987,17814,23059,37147,55279,19819,49023
302,0,22957,52461,25591,-1,-1,-1,-1
303,1,41620,52042,6232,56082,26949,52022,17995
304,1,16357,7554,3899,26349,416,-1,-1
305,0,21147,20027,27752,-1,-1,-1,-1
306,0,46085,20427,41532,46393,-1,-1,-1
307,1,43037,21018,49485,39241,15681,-1,-1
308,1,48771,42394,27822,27062,-1,-1,-1
309,0,29169,24912,53159,-1,-1,-1,-1
310,0,35600,18234,50103,13818,41096,54528,-1
311,0,15197,58039,52661,51492,12826,10880,-1
312,0,12428,55664,54333,-1,-1,-1,-1
313,0,53877,57751,26652,41958,-1,-1,-1
314,0,46937,58821,48905,23098,-1,-1,-1
315,0,32170,7686,51295,35799,14224,27592,-1
316,1,49187,39087,48229,5672,57348,6383,-1
317,1,33336,53228,6145,42898,40787,13641,-1
318,1,52562,7002,7251,5843,41288,7277,43815
319,1,18817,20340,56918,14014,5125,9100,-1
320,0,51878,16495,58323,16009,-1,-1,-1
321,0,49592,6778,936,-1,-1,-1,-1
322,1,4091,20483,20986,59170,51136,29618,-1
323,0,8501,25057,19443,30007,5146,21156,33287
324,0,898,13325,26237,12351,8006,55625,44303
325,0,45905,35880,23343,23951,-1,-1,-1
326,0,48955,56161,38825,37627,-1,-1,-1
327,0,16758,55694,55734,-1,-1,-1,-1
328,0,50464,59981,27347,-1,-1,-1,-1
329,1,47709,45121,30503,32366,42174,-1,-1
330,1,53335,5676,5031,40762,52147,-1,-1
331,0,40457,55940,1498,9730,-1,-1,-1
332,0,12409,34526,3425,24171,-1,-1,-1
333,0,50869,34088,30852,54560,8297,5771,21829
334,0,45126,34991,7652,53274,41032,-1,-1
335,0,36416,16469,59640,10894,2210,56911,2528
336,0,4168,55757,1486,33851,28819,43342,10092
337,1,7401,20248,20776,38779,-1,-1,-1
338,0,43252,29229,40532,50431,-1,-1,-1
339,1,4878,3263,58942,57194,36453,58196,21894
340,1,25873,38972,41629,30686,13447,3120,-1
341,0,33549,40426,35066,33116,-1,-1,-1
342,1,13114,27908,6648,43318,15387,27515,-1
343,0,32738,3524,51711,9687,15539,-1,-1
344,1,25453,16145,42347,6779,28126,28857,9312
345,0,34463,48432,22130,57122,-1,-1,-1
346,1,57859,24628,26208,42735,3584,30904,2247
347,1,2854,24759,56396,14533,47665,21838,49924
348,0,27681,14366,4998,-1,-1,-1,-1
349,0,8675,1463,8481,-1,-1,-1,-1
350,0,43748,39438,49473,14273,8874,-1,-1
351,0,13586,51390,11113,-1,-1,-1,-1
352,0,11342,39956,19568,19021,-1,-1,-1
353,0,2349,6435,29574,36612,44312,-1,-1
354,0,27346,8858,6939,33452,45417,51855,7568
355,1,29045,33960,4475,39565,28189,19412,54988
356,1,22125,4032,57410,-1,-1,-1,-1
357,1,30372,12005,22312,26364,23562,23287,22874
358,0,17808,42116,46638,-1,-1,-1,-1
359,1,26042,34671,58554,25267,26831,26153,-1
360,1,14302,54379,1221,50472,54939,37431,28891
361,1,35475,54243,14128,48969,38273,47048,6536
362,1,13871,5747,29620,31849,-1,-1,-1
363,0,36376,35502,17452,40490,1003,55351,30963
364,0,16028,16889,55080,-1,-1,-1,-1
365,0,24621,57287,19649,31059,28986,-1,-1
366,0,32273,56515,12613,18775,19376,-1,-1
367,1,41673,9501,17692,58388,-1,-1,-1
368,1,57487,10656,48916,-1,-1,-1,-1
369,1,24267,24922,21626,1641,55530,17571,-1
370,0,1072,45085,31586,1246,-1,-1,-1
371,0,58124,29073,21994,12000,30797,26482,-1
372,0,34201,28537,39203,27179,3840,-1,-1
373,1,28168,46440,31765,24633,-1,-1,-1
374,0,51175,56909,15530,29056,40278,28425,13215
375,0,1295,182,33056,-1,-1,-1,-1
376,0,7640,32340,43648,20629,58491,7064,-1
377,1,46827,28304,27901,8477,9588,16106,-1
378,1,11124,15433,11299,10474,-1,-1,-1
379,1,34497,13013,50029,4364,-1,-1,-1
380,1,41653,11293,31191,-1,-1,-1,-1
381,1,5275,45392,24543,56623,31997,19473,10102
382,1,28674,29331,19461,6204,42457,24910,19424
383,0,49614,32775,13511,34132,-1,-1,-1
384,0,49058,35642,46939,-1,-1,-1,-1
385,1,13289,36708,39289,-1,-1,-1,-1
386,0,11665,28339,55710,-1,-1,-1,-1
387,1,24383,22722,261,31069,47550,42086,57821
388,1,24635,19366,57926,38539,53392,53558,24983
389,0,46878,2527,4021,-1,-1,-1,-1
390,0,697,25073,38284,29600,3388,2558,-1
391,0,32367,31453,14940,-1,-1,-1,-1
392,0,29838,41066,44545,41471,-1,-1,-1
393,0,40993,49779,14283,15443,1164,-1,-1
394,1,38236,31917,31429,31964,32961,3308,-1
395,0,47713,30860,20582,38171,45223,29311,49251
396,1,53900,27533,7705,-1,-1,-1,-1
397,0,17998,780,1400,-1,-1,-1,-1
398,0,59345,25217,29623,25524,-1,-1,-1
399,1,25690,54212,58289,38541,-1,-1,-1
400,0,17315,20668,59671,3335,7678,14104,44820
401,0,18083,3804,59918,3073,36086,21671,-1
402,0,37549,14511,45216,14148,-1,-1,-1
403,1,51989,35455,58878,2780,848,17294,14766
404,1,58891,11300,26341,49371,611,-1,-1
405,1,54425,38809,28434,5564,40119,-1,-1
406,1,6247,35913,19453,50747,10307,-1,-1
407,0,23143,15914,34041,-1,-1,-1,-1
408,0,2359,57456,51677,17020,3075,18457,34260
409,0,58575,51121,19002,-1,-1,-1,-1
410,0,12477,6315,38511,-1,-1,-1,-1
411,0,8451,19983,34278,1570,-1,-1,-1
412,0,53830,13431,55618,57167,-1,-1,-1
413,1,18598,49474,35966,-1,-1,-1,-1
414,0,50884,42958,7989,-1,-1,-1,-1
415,0,6692,25546,30905,25151,42260,35438,-1
416,0,32258,20718,46964,56976,44792,23080,37908
417,0,57931,39639,42683,-1,-1,-1,-1
418,0,20664,7027,47300,10815,-1,-1,-1
419,0,25427,11296,22909,14518,53961,-1,-1
420,1,37925,58500,40073,38235,27942,19754,25288
421,1,11200,30947,20787,10577,54729,14443,-1
422,0,5977,9561,34945,1227,12783,8537,-1
423,0,237,34755,25361,4252,37286,-1,-1
424,0,13688,44202,47986,58023,45908,-1,-1
425,0,22348,41944,57459,-1,-1,-1,-1
426,1,46734,19777,12792,49194,39663,44758,10064
427,0,36601,59307,12033,6482,20349,25869,46856
428,0,38335,46920,9405,-1,-1,-1,-1
429,0,1856,9618,43153,7414,38554,13905,-1
430,0,35485,21512,50755,-1,-1,-1,-1
431,1,41114,48127,24889,46671,8426,48040,-1
432,0,20744,11578,3661,41828,3615,30390,4810
433,0,295,2574,37135,-1,-1,-1,-1
434,0,31929,42455,13835,6199,7687,-1,-1
435,0,19632,46039,998,-1,-1,-1,-1
436,0,22287,6930,38933,23085,58646,-1,-1
437,1,57151,26343,50891,16330,59396,48711,10999
438,0,57797,11625,25468,-1,-1,-1,-1
439,0,16969,58154,38555,49732,-1,-1,-1
440,1,52061,28594,52286,6757,54992,43731,53501
441,1,48743,35530,55477,17954,-1,-1,-1
442,1,7822,27778,32823,-1,-1,-1,-1
443,0,10189,21648,38468,39793,1978,-1,-1
444,1,26247,45974,52943,42326,53014,-1,-1
445,0,40971,13373,11948,20251,44304,58036,-1
446,0,32518,43092,22976,28540,-1,-1,-1
447,1,8880,58216,5920,32909,1718,914,12899
448,1,53650,28279,5784,53729,47402,-1,-1
449,0,10675,16612,17871,24349,-1,-1,-1
450,0,16825,9035,31327,37987,30056,43567,20212
451,1,35444,52173,49588,40959,42201,33876,114
452,1,18163,29180,11716,29909,15278,-1,-1
453,0,53721,23646,34128,-1,-1,-1,-1
454,1,37587,586,10439,27548,45025,-1,-1
455,0,32941,31176,41666,13793,30789,-1,-1
456,1,22827,47836,31291,-1,-1,-1,-1
457,0,47944,36139,54903,33609,12544,36344,-1
458,1,43623,40575,46325,32589,42993,32098,27417
459,0,11037,1710,42104,-1,-1,-1,-1
460,1,9785,1005,55803,42228,27092,31252,-1
461,1,35023,56733,28094,-1,-1,-1,-1
462,1,53127,16625,17418,42482,38854,19460,-1
463,0,36938,42666,11396,14902,34175,-1,-1
464,1,50177,49136,57405,-1,-1,-1,-1
465,1,32387,49259,47853,40017,5115,37793,15190
466,0,58167,16742,7117,-1,-1,-1,-1
467,0,3037,19688,46183,7982,11275,-1,-1
468,0,24834,14894,40986,-1,-1,-1,-1
469,0,56518,58362,11436,40607,21960,48872,58178
470,1,48977,11373,34922,6362,31112,48498,-1
471,0,18273,19081,49208,36822,9932,17299,1318
472,1,410,15602,39781,38312,40383,-1,-1
473,0,10036,19224,57505,12619,51856,-1,-1
474,0,23571,10029,23568,23180,24334,55708,-1
475,1,37717,59161,12024,57880,12909,5360,-1
476,1,36512,8919,45461,1491,4976,41929,13909
477,1,1632,36626,37736,-1,-1,-1,-1
478,1,56878,50079,45136,57493,21227,56725,-1
479,0,40845,24275,35696,-1,-1,-1,-1
480,0,49932,12322,25728,59752,-1,-1,-1
481,0,39027,43570,53079,19235,9804,51010,46410
482,0,2273,4155,18979,52527,-1,-1,-1
483,1,53433,10539,7162,39048,43807,58809,-1
484,1,33112,45869,32785,58788,36666,-1,-1
485,0,34780,38325,48833,11983,-1,-1,-1
486,0,44844,53767,27996,5148,-1,-1,-1
487,1,28165,28545,5159,34824,10613,-1,-1
488,1,55858,30834,59517,11619,2592,38582,-1
489,1,31364,34906,95,35432,1580,22281,-1
490,1,38190,56501,22648,46425,59018,49327,11917
491,1,31605,39798,53755,42850,9186,35859,29554
492,1,58966,20230,50376,18885,38188,50560,-1
493,1,42694,24573,25950,18106,44574,43053,-1
494,0,36954,13645,58412,27434,-1,-1,-1
495,1,2541,55126,31791,37444,59458,-1,-1
496,0,35279,45441,21887,-1,-1,-1,-1
497,0,13863,24764,3003,14064,-1,-1,-1
498,0,24637,54525,28825,34950,41067,21247,52029
499,1,2579,14049,36233,21463,42892,-1,-1
500,0,42100,25403,1126,-1,-1,-1,-1
501,0,6196,16269,42189,34990,27478,49135,-1
502,0,50883,54294,51511,39260,42902,3940,35493
503,1,7511,18577,18339,38457,56069,49513,36957
504,1,54064,12370,20867,9235,-1,-1,-1
505,0,2322,15528,59501,23832,40967,-1,-1
506,1,36146,10023,52873,41411,27404,-1,-1
507,1,58637,2630,58577,43903,-1,-1,-1
508,0,16869,22922,41361,12140,-1,-1,-1
509,0,31044,24851,27767,35512,-1,-1,-1
510,1,28485,11960,22954,34238,6498,16974,32163
511,0,25055,24129,12157,54495,51558,2008,-1
512,0,3715,14019,35295,41514,23573,48459,30356
513,0,50022,17841,38271,38252,18977,12653,55192
514,1,13857,36014,30696,38377,30602,54482,21336
515,0,3758,12407,51092,-1,-1,-1,-1
516,0,27595,57455,53819,29208,24615,53041,26150
517,1,1824,18558,13653,-1,-1,-1,-1
518,0,12052,32200,27248,11042,33790,-1,-1
519,0,48971,42091,25684,2982,55973,-1,-1
520,0,18498,29226,36514,24095,-1,-1,-1
521,1,25331,43661,2726,-1,-1,-1,-1
522,0,44180,32880,8908,-1,-1,-1,-1
523,1,33981,48649,53817,41696,55689,18126,29941
524,0,37875,19850,18380,29876,-1,-1,-1
525,1,28383,48172,27562,2710,-1,-1,-1
526,1,25171,12847,56126,35068,32403,51622,48123
527,0,31930,34538,1414,-1,-1,-1,-1
528,1,3085,4863,46905,35874,21114,11245,26124
529,1,48712,17967,24607,13469,41040,49235,1372
530,0,6573,2463,9391,38132,21208,-1,-1
531,0,30959,36756,48207,-1,-1,-1,-1
532,0,27415,17457,49987,-1,-1,-1,-1
533,0,10206,20525,38802,45470,-1,-1,-1
534,0,44856,32207,29153,33698,12928,-1,-1
535,0,7567,11259,44817,-1,-1,-1,-1
536,1,13883,56040,30646,34002,29308,-1,-1
537,0,55411,7318,28181,-1,-1,-1,-1
538,0,58602,45732,33317,43584,57834,-1,-1
539,0,41345,31469,9712,-1,-1,-1,-1
540,0,21385,54284,31953,22478,10476,43627,-1
541,1,7133,26226,16657,-1,-1,-1,-1
542,1,42523,45071,5815,-1,-1,-1,-1
543,0,23353,30550,19985,-1,-1,-1,-1
544,0,29027,59945,37936,36105,14951,2868,27310
545,1,57887,12708,53200,-1,-1,-1,-1
546,0,8383,36890,1689,26236,8879,-1,-1
547,0,29625,12522,10688,24013,32607,-1,-1
548,1,31117,37025,13904,43840,38963,-1,-1
549,0,38966,39471,24093,27058,5549,59820,-1
550,1,38900,42625,45854,7201,21171,54577,8557
551,1,28062,31431,18846,11239,-1,-1,-1
552,0,369,7299,49307,33644,19353,17136,2757
553,0,31877,22000,23588,49338,-1,-1,-1
554,1,24494,12724,52884,26371,30726,42202,42001
555,0,9478,50477,58024,55075,5931,-1,-1
556,1,49559,8581,10132,58896,7487,31901,-1
557,1,48487,53669,26003,58757,51140,672,37197
558,1,26643,44145,41283,6633,59462,46781,-1
559,0,22103,57528,35927,10085,1053,30002,55597
